country_name,country_code,Year,remittance_received,remittance_paid,gdp,unemployment_rate
Dominica,DMA,2016,44033723.67,21161683.97,7.641697233,0.0
Denmark,DNK,2016,1247014793.0,2914430190.0,0.398259774,5.99
Dominican Republic,DOM,2016,5508400000.0,617100000.0,7.276171473,7.28
Algeria,DZA,2016,1989023597.0,76633496.32,1.242873986,10.2
Ecuador,ECU,2016,2612078852.0,302374307.7,2.613707296,4.6
"Egypt, Arab Rep.",EGY,2016,18590400000.0,352200000.0,5.592077951,12.45
Eritrea,ERI,2016,0.0,0.0,0.0,5.807
Spain,ESP,2016,2632183875.0,304127565.4,0.213381969,19.64
Estonia,EST,2016,486482638.4,121868052.9,2.02087853,6.88
Ethiopia,ETH,2016,772235946.6,29869539.26,1.039394041,2.735
Finland,FIN,2016,860964517.5,882181100.0,0.357585947,8.82
Fiji,FJI,2016,272362581.4,13015472.77,5.52435641,4.32
France,FRA,2016,24042348847.0,13284455662.0,0.972207662,10.05
Faroe Islands,FRO,2016,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,2016,0.0,0.0,0.0,0.0
Gabon,GAB,2016,14000000.0,0.0,0.099829646,20.668
United Kingdom,GBR,2016,4582283767.0,10190899107.0,0.169735608,4.81
Georgia,GEO,2016,1520785231.0,100492400.1,10.04375607,16.6
Ghana,GHA,2016,2979934204.0,1548909688.0,5.305684561,5.106
Gibraltar,GIB,2016,0.0,0.0,0.0,0.0
Guinea,GIN,2016,52170780.86,33870677.12,0.60692241,4.833
"Gambia, The",GMB,2016,145678794.7,17797429.19,9.812802471,5.959
Guinea-Bissau,GNB,2016,56431260.0,23574000.0,4.786346474,3.151
Equatorial Guinea,GNQ,2016,0.0,0.0,0.0,8.227
Greece,GRC,2016,417164366.4,1800318876.0,0.215981553,23.54
Grenada,GRD,2016,45070131.1,47840931.26,4.245327951,0.0
Greenland,GRL,2016,0.0,0.0,0.0,0.0
Guatemala,GTM,2016,7362674020.0,18786480.0,11.14654766,2.58
Guam,GUM,2016,0.0,0.0,0.0,5.4
Guyana,GUY,2016,269173992.9,137963412.6,6.004732702,13.475
"Hong Kong SAR, China",HKG,2016,399492889.2,816526002.6,0.124506792,3.39
Honduras,HND,2016,3863739159.0,41100000.0,17.79081641,6.73
Croatia,HRV,2016,3223409432.0,424775676.7,6.152596885,13.1
Haiti,HTI,2016,2358626245.0,266340122.3,16.76437358,13.852
Hungary,HUN,2016,4171221937.0,782106347.7,3.243315205,5.11
Indonesia,IDN,2016,8906655811.0,5150593775.0,0.95577553,4.3
Isle of Man,IMN,2016,0.0,0.0,0.0,0.0
India,IND,2016,62744364090.0,5622636935.0,2.734201199,7.842
Ireland,IRL,2016,575484813.7,694032242.9,0.192411195,8.37
"Iran, Islamic Rep.",IRN,2016,0.0,0.0,0.0,12.62
Iraq,IRQ,2016,986400000.0,349600000.0,0.592067986,10.82
Iceland,ISL,2016,209082092.7,139958188.9,1.005532646,2.98
Israel,ISR,2016,963400000.0,5004100000.0,0.299097067,4.8
Italy,ITA,2016,9512833704.0,8677587199.0,0.506791177,11.69
Jamaica,JAM,2016,2433422796.0,298112484.9,17.28638601,8.63
Jordan,JOR,2016,4374647887.0,570000000.0,10.96607703,15.28
Japan,JPN,2016,3830448522.0,5066869685.0,0.076552664,3.13
Kazakhstan,KAZ,2016,384165377.8,2396148204.0,0.279844172,4.96
Kenya,KEN,2016,1744639175.0,17907896.66,2.331933197,2.76
Kyrgyz Republic,KGZ,2016,1994607958.0,377876057.5,29.27609026,3.483
Cambodia,KHM,2016,1199209466.0,356857492.0,5.991030481,0.72
Kiribati,KIR,2016,16294959.64,1035283.885,9.128421958,0.0
St. Kitts and Nevis,KNA,2016,22553665.25,24507970.45,2.237244841,0.0
"Korea, Rep.",KOR,2016,6523600000.0,10784300000.0,0.434874313,3.65
Kuwait,KWT,2016,3992522.746,15287570250.0,0.003649267,2.16
Lao PDR,LAO,2016,189361894.0,39476133.67,1.190020104,2.896
Lebanon,LBN,2016,7605729645.0,4170870500.0,14.87024406,9.723
Liberia,LBR,2016,580127751.4,357014804.5,17.0705157,3.08
Libya,LBY,2016,0.0,755800000.0,0.0,19.516
St. Lucia,LCA,2016,38390538.56,21837280.01,2.057983483,19.659
Liechtenstein,LIE,2016,0.0,0.0,0.0,0.0
Sri Lanka,LKA,2016,7261851525.0,895080001.0,8.250952444,4.24
Lesotho,LSO,2016,453529594.8,0.0,21.44929613,16.825
Lithuania,LTU,2016,1279932372.0,583843381.2,2.97331562,7.86
Luxembourg,LUX,2016,1739875976.0,11679077114.0,2.796469099,6.29
Latvia,LVA,2016,1234945490.0,233810559.6,4.397390646,9.64
"Macao SAR, China",MAC,2016,27588639.77,2026879349.0,0.061211772,1.94
St. Martin (French part),MAF,2016,0.0,0.0,0.0,0.0
Morocco,MAR,2016,6383473884.0,106698413.0,5.721345609,9.3
Monaco,MCO,2016,0.0,0.0,0.0,0.0
Moldova,MDA,2016,1467220000.0,141340000.0,18.38057064,4.02
Madagascar,MDG,2016,299204626.1,47656921.85,2.52522894,1.8
Maldives,MDV,2016,3825703.681,376235041.4,0.0873621,5.77
Mexico,MEX,2016,28690957406.0,653519183.0,2.660282063,3.86
Marshall Islands,MHL,2016,28340028.91,19452182.37,14.11946676,0.0
North Macedonia,MKD,2016,316287234.0,24250401.0,2.963581258,24.3
Mali,MLI,2016,827242532.9,160379732.5,5.897901627,1.37
Malta,MLT,2016,251428716.5,450710172.1,2.154861373,4.69
Myanmar,MMR,2016,2254714796.0,297721233.6,3.739674516,0.994
Montenegro,MNE,2016,480844129.1,59921997.92,10.98587769,17.73
Mongolia,MNG,2016,259876359.2,170934427.1,2.3241947,7.24
Northern Mariana Islands,MNP,2016,0.0,0.0,0.0,0.0
Mozambique,MOZ,2016,93372689.55,98477390.91,0.782212814,3.454
Mauritania,MRT,2016,0.0,0.0,0.0,10.308
Mauritius,MUS,2016,194066629.1,599031731.6,1.540926118,6.81
Malawi,MWI,2016,39053133.13,7593224.622,0.493726698,4.982
Malaysia,MYS,2016,1603918551.0,10105146888.0,0.532411672,3.44
Namibia,NAM,2016,66479264.7,49880620.52,0.620025621,23.35
New Caledonia,NCL,2016,621061715.8,59857716.33,7.118537522,13.182
Niger,NER,2016,176370907.3,109142182.2,1.6960597,0.534
Nigeria,NGA,2016,19697938004.0,744771120.4,4.867906664,4.509
Nicaragua,NIC,2016,1268100000.0,1600000.0,9.544585923,3.9
Netherlands,NLD,2016,2159875374.0,10507383740.0,0.275473075,6.01
Norway,NOR,2016,593573549.0,4162485626.0,0.160011611,4.68
Nepal,NPL,2016,6611838544.0,20054323.58,26.96056527,10.403
Nauru,NRU,2016,11739815.54,25288098.93,12.03566241,0.0
New Zealand,NZL,2016,528072446.6,790898226.1,0.279642598,5.15
Oman,OMN,2016,39011703.51,10312093628.0,0.051926472,3.27
Pakistan,PAK,2016,19819000000.0,64000000.0,6.319229686,3.756
Panama,PAN,2016,502518500.0,838790100.0,0.867792193,4.759
Peru,PER,2016,2883886545.0,0.0,1.502821616,3.74
Philippines,PHL,2016,31141973475.0,196072883.6,9.77380231,2.7
Palau,PLW,2016,2551000.0,18565000.0,0.85517935,0.0
Papua New Guinea,PNG,2016,2694279.502,198200061.9,0.012978928,2.455
Poland,POL,2016,6763000000.0,3732000000.0,1.438860983,6.16
Puerto Rico,PRI,2016,0.0,0.0,0.0,11.8
"Korea, Dem. People's Rep.",PRK,2016,0.0,0.0,0.0,2.92
Portugal,PRT,2016,424677827.9,282916922.8,0.205728694,11.07
Paraguay,PRY,2016,656858400.0,74510155.01,1.820079186,5.25
West Bank and Gaza,PSE,2016,2086576176.0,30393003.58,13.54444659,23.94
French Polynesia,PYF,2016,581560094.2,22659424.6,10.57952036,12.085
Qatar,QAT,2016,378571428.6,11981868132.0,0.249499759,0.15
Romania,ROU,2016,5929792425.0,302507609.9,3.200317741,5.9
Russian Federation,RUS,2016,6688670000.0,16244420000.0,0.523867602,5.56
Rwanda,RWA,2016,172516841.0,102463730.8,1.984019722,11.86
Saudi Arabia,SAU,2016,307521866.7,37843205333.0,0.046174463,5.6
Sudan,SDN,2016,153411466.3,112042591.0,0.149024895,17.441
Senegal,SEN,2016,1980581470.0,388583223.2,10.40204297,4.46
Singapore,SGP,2016,0.0,0.0,0.0,4.08
Solomon Islands,SLB,2016,20282719.83,69187218.73,1.470305344,0.691
Sierra Leone,SLE,2016,58230465.76,5474298.479,1.50749854,3.927
El Salvador,SLV,2016,4561580071.0,164990212.2,18.85618201,4.42
San Marino,SMR,2016,0.0,0.0,0.0,0.0
Somalia,SOM,2016,0.0,0.0,0.0,18.931
Serbia,SRB,2016,3205371734.0,238677762.8,7.877026479,15.26
South Sudan,SSD,2016,1083000000.0,63790000.0,0.0,12.326
Suriname,SUR,2016,1493543.566,40347661.61,0.045021218,7.92
Slovak Republic,SVK,2016,2119834516.0,242256062.1,2.356610227,9.67
Slovenia,SVN,2016,451975776.7,214512911.8,1.009624445,8.0
Sweden,SWE,2016,2965219522.0,2674566147.0,0.575039786,6.99
Eswatini,SWZ,2016,98421043.99,18849753.45,2.579154827,22.72
Sint Maarten (Dutch part),SXM,2016,60899441.34,116374301.7,4.819186561,0.0
Seychelles,SYC,2016,22087023.35,62945642.82,1.513894316,0.0
Syrian Arab Republic,SYR,2016,0.0,0.0,0.0,8.765
Turks and Caicos Islands,TCA,2016,7467000.0,95019100.0,0.723229748,0.0
Chad,TCD,2016,0.0,0.0,0.0,1.118
Togo,TGO,2016,367166876.4,77823097.62,6.087355387,2.965
Thailand,THA,2016,6270025972.0,4155202828.0,1.516820621,0.69
Tajikistan,TJK,2016,1867398638.0,87127370.0,26.70605714,6.9
Turkmenistan,TKM,2016,8000000.0,0.0,0.022118127,4.14
Timor-Leste,TLS,2016,80174600.0,237380400.0,4.857243287,4.66
Tonga,TON,2016,126233535.3,25551135.86,30.01638452,1.904
Trinidad and Tobago,TTO,2016,145162743.2,372027289.7,0.617813285,3.21
Tunisia,TUN,2016,1821247343.0,27420431.09,4.105601085,15.56
Tuvalu,TUV,2016,2546854.645,1060232.726,6.117972255,0.0
Tanzania,TZA,2016,402531458.3,108374755.9,0.808718242,2.151
Uganda,UGA,2016,1146050427.0,349353415.9,3.924294175,3.183
Ukraine,UKR,2016,9472000000.0,559000000.0,10.14612161,9.35
Uruguay,URY,2016,90443153.01,85258958.75,0.157345011,7.84
United States,USA,2016,6330000000.0,62870000000.0,0.03385912,4.87
Uzbekistan,UZB,2016,5795061401.0,159289200.0,6.727625419,5.16
St. Vincent and the Grenadines,VCT,2016,44897122.34,12403062.65,5.513569611,18.978
"Venezuela, RB",VEN,2016,279000000.0,54000000.0,0.0,5.32
British Virgin Islands,VGB,2016,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,2016,0.0,0.0,0.0,12.354
Vietnam,VNM,2016,14000000000.0,0.0,5.445436699,1.85
Vanuatu,VUT,2016,60475861.89,4552015.081,7.744482887,1.749
Samoa,WSM,2016,130767859.3,17712737.95,15.49520371,8.819
Kosovo,XKX,2016,985798459.3,66754503.01,14.75155679,0.0
"Yemen, Rep.",YEM,2016,3770584000.0,332700000.0,12.03973779,13.407
South Africa,ZAF,2016,755434048.9,896798664.3,0.233457317,24.02
Zambia,ZMB,2016,38464441.0,63405836.44,0.183527454,8.393
Zimbabwe,ZWE,2016,1856034931.0,13844871.12,9.032381167,5.796
Aruba,ABW,2017,56140340.16,108045520.4,1.815559329,0.0
Afghanistan,AFG,2017,822731630.2,143979106.2,4.353917518,11.18
Angola,AGO,2017,1418195.84,961415276.2,0.002056168,9.535
Albania,ALB,2017,1311822432.0,106330982.9,10.07565298,13.62
Andorra,AND,2017,0.0,0.0,0.0,0.0
United Arab Emirates,ARE,2017,0.0,0.0,0.0,2.46
Argentina,ARG,2017,479937459.8,1060484530.0,0.074567478,8.35
Armenia,ARM,2017,1538655752.0,367496443.8,13.34774463,12.944
American Samoa,ASM,2017,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,2017,24020044.35,55445390.11,1.636292343,0.0
Australia,AUS,2017,2001928453.0,6793253707.0,0.150921788,5.59
Austria,AUT,2017,2956934246.0,5369093592.0,0.708653138,5.5
Azerbaijan,AZE,2017,1133371000.0,603318000.0,2.773340849,4.96
Burundi,BDI,2017,33725358.65,15722808.12,1.23826994,1.166
Belgium,BEL,2017,11435497317.0,4747435274.0,2.274522625,7.09
Benin,BEN,2017,195776833.9,72946194.17,1.54134891,1.643
Burkina Faso,BFA,2017,416839243.1,198931795.9,2.954849042,4.566
Bangladesh,BGD,2017,13501933033.0,46838244.51,4.596328099,4.37
Bulgaria,BGR,2017,2193590000.0,163040000.0,3.696455784,6.16
Bahrain,BHR,2017,0.0,2465957447.0,0.0,1.169
"Bahamas, The",BHS,2017,0.0,262328167.5,0.0,9.8
Bosnia and Herzegovina,BIH,2017,2016872695.0,63649593.43,11.00529997,20.53
Belarus,BLR,2017,1253800000.0,137800000.0,2.291078774,5.65
Belize,BLZ,2017,90214516.3,45607619.89,3.946391789,6.6
Bermuda,BMU,2017,1505955305.0,218383822.0,21.08497167,0.0
Bolivia,BOL,2017,1407996989.0,232927804.4,3.753793546,3.65
Brazil,BRA,2017,2698770651.0,2238140844.0,0.130785144,12.93
Barbados,BRB,2017,85175892.5,48758037.11,1.70981376,8.62
Brunei Darussalam,BRN,2017,0.0,0.0,0.0,9.32
Bhutan,BTN,2017,43153828.43,52589438.24,1.761117585,3.056
Botswana,BWA,2017,38956561.47,81246534.89,0.24188875,19.603
Central African Republic,CAF,2017,0.0,0.0,0.0,5.762
Canada,CAN,2017,1268185480.0,6482765219.0,0.076893949,6.34
Switzerland,CHE,2017,2591809298.0,26961758610.0,0.37281447,4.8
Channel Islands,CHI,2017,0.0,0.0,0.0,7.505
Chile,CHL,2017,66541753.59,492037287.3,0.024077495,6.95
China,CHN,2017,28675983092.0,16253286877.0,0.23293939,4.47
Cameroon,CMR,2017,316800671.4,83592863.68,0.877599508,3.598
"Congo, Dem. Rep.",COD,2017,1076294915.0,532463104.9,2.830919851,4.459
"Congo, Rep.",COG,2017,0.0,0.0,0.0,20.592
Colombia,COL,2017,5818773635.0,291727376.4,1.865787648,8.87
Comoros,COM,2017,131598332.3,1929145.874,12.2139852,8.056
Cabo Verde,CPV,2017,216552202.0,44233167.23,10.84527953,12.24
Costa Rica,CRI,2017,560366619.1,468504811.4,0.925980246,7.73
Cuba,CUB,2017,0.0,0.0,0.0,1.7
Cayman Islands,CYM,2017,15584663.38,395035319.9,0.301661147,0.0
Cyprus,CYP,2017,464457798.8,776521993.1,2.024082589,11.05
Czechia,CZE,2017,3585217057.0,2055510448.0,1.639863891,2.89
Germany,DEU,2017,17692276866.0,16466277793.0,0.479355187,3.75
Djibouti,DJI,2017,41323197.6,0.0,1.495818316,26.06
Dominica,DMA,2017,44351321.08,20317892.46,8.503722289,0.0
Denmark,DNK,2017,1314451448.0,3140591942.0,0.395774792,5.83
Dominican Republic,DOM,2017,6177800000.0,651400000.0,7.722438623,5.83
Algeria,DZA,2017,1791887073.0,214378056.7,1.053450201,10.334
Ecuador,ECU,2017,2849068577.0,371469504.8,2.731717752,3.84
"Egypt, Arab Rep.",EGY,2017,24737400000.0,270800000.0,9.960188408,11.767
Eritrea,ERI,2017,0.0,0.0,0.0,5.807
Spain,ESP,2017,3004745214.0,362587684.8,0.228803038,17.22
Estonia,EST,2017,505091283.8,150958274.9,1.875962188,5.81
Ethiopia,ETH,2017,393379170.0,12461832.15,0.481074848,2.896
Finland,FIN,2017,908303115.9,997504149.7,0.355294462,8.64
Fiji,FJI,2017,278737964.1,14917363.23,5.206679931,4.261
France,FRA,2017,24884547856.0,13798960223.0,0.958886301,9.41
Faroe Islands,FRO,2017,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,2017,0.0,0.0,0.0,0.0
Gabon,GAB,2017,14000000.0,0.0,0.09377415,20.732
United Kingdom,GBR,2017,4308885980.0,9803750898.0,0.160570316,4.33
Georgia,GEO,2017,1793945161.0,122154261.9,11.04465999,13.94
Ghana,GHA,2017,3536410000.0,1112210000.0,5.854409627,3.37
Gibraltar,GIB,2017,0.0,0.0,0.0,0.0
Guinea,GIN,2017,44660000.0,27780000.0,0.43255627,4.871
"Gambia, The",GMB,2017,160167345.3,18174365.27,10.64298889,5.038
Guinea-Bissau,GNB,2017,105179557.5,48288166.84,7.790056902,3.162
Equatorial Guinea,GNQ,2017,0.0,0.0,0.0,8.263
Greece,GRC,2017,400870186.2,2083354727.0,0.200591147,21.49
Grenada,GRD,2017,47272753.03,52198995.46,4.199464793,0.0
Greenland,GRL,2017,0.0,0.0,0.0,0.0
Guatemala,GTM,2017,8393882100.0,18333870.0,11.7145039,2.46
Guam,GUM,2017,0.0,0.0,0.0,5.43
Guyana,GUY,2017,322340617.5,139331508.2,6.788727516,13.757
"Hong Kong SAR, China",HKG,2017,436898438.6,875473343.8,0.128020109,3.12
Honduras,HND,2017,4322761614.0,261148690.3,18.68393529,5.53
Croatia,HRV,2017,3662771437.0,466626626.7,6.547973209,11.21
Haiti,HTI,2017,2614165424.0,297710340.4,17.31997328,13.786
Hungary,HUN,2017,4123722118.0,863352790.2,2.881461002,4.16
Indonesia,IDN,2017,8989529971.0,5177356262.0,0.885128403,3.78
Isle of Man,IMN,2017,0.0,0.0,0.0,0.0
India,IND,2017,68967175500.0,6958929628.0,2.601087872,7.733
Ireland,IRL,2017,596677078.5,1613257566.0,0.177383172,6.71
"Iran, Islamic Rep.",IRN,2017,0.0,0.0,0.0,12.23
Iraq,IRQ,2017,1088500000.0,396200000.0,0.581408826,13.02
Iceland,ISL,2017,188417947.8,325296099.6,0.76195315,2.74
Israel,ISR,2017,991200000.0,5873100000.0,0.276681829,4.22
Italy,ITA,2017,9742186172.0,8841573148.0,0.496595222,11.21
Jamaica,JAM,2017,2462677565.0,313969243.5,16.62961766,7.4
Jordan,JOR,2017,4431971831.0,672816901.4,10.65161844,18.12
Japan,JPN,2017,4443028775.0,5282863264.0,0.090106983,2.82
Kazakhstan,KAZ,2017,560420963.9,2690697275.0,0.335972131,4.9
Kenya,KEN,2017,1962273106.0,20214354.79,2.391950945,3.52
Kyrgyz Republic,KGZ,2017,2485778060.0,476119256.0,32.2705172,3.589
Cambodia,KHM,2017,1287315707.0,324477386.0,5.804680811,0.14
Kiribati,KIR,2017,17959541.39,1071188.736,9.525551498,0.0
St. Kitts and Nevis,KNA,2017,24788353.83,27522306.79,2.340854986,0.0
"Korea, Rep.",KOR,2017,6526400000.0,12888000000.0,0.401896298,3.65
Kuwait,KWT,2017,22951786.93,13760108803.0,0.019017513,2.198
Lao PDR,LAO,2017,242708578.1,103058585.6,1.421746082,3.27
Lebanon,LBN,2017,7061853364.0,4452964985.0,13.31729631,10.211
Liberia,LBR,2017,403475872.7,315532437.8,11.89947409,3.042
Libya,LBY,2017,0.0,680200000.0,0.0,19.291
St. Lucia,LCA,2017,41863011.78,20922398.08,2.096606107,18.86
Liechtenstein,LIE,2017,0.0,0.0,0.0,0.0
Sri Lanka,LKA,2017,7190296015.0,944429998.0,7.618756776,4.05
Lesotho,LSO,2017,549810084.3,0.0,23.83492302,16.985
Lithuania,LTU,2017,1302553154.0,548041411.1,2.727360976,7.07
Luxembourg,LUX,2017,1907535913.0,12693980483.0,2.902865044,5.52
Latvia,LVA,2017,1274146124.0,202640897.9,4.179747515,8.72
"Macao SAR, China",MAC,2017,34553804.68,2041139084.0,0.068503497,1.99
St. Martin (French part),MAF,2017,0.0,0.0,0.0,0.0
Morocco,MAR,2017,6823002118.0,111635972.5,5.75583688,9.225
Monaco,MCO,2017,0.0,0.0,0.0,0.0
Moldova,MDA,2017,1637870000.0,144060000.0,17.20622811,3.89
Madagascar,MDG,2017,342776977.9,63489593.22,2.601463418,1.815
Maldives,MDV,2017,4016988.865,475257900.0,0.084493733,5.371
Mexico,MEX,2017,32270507679.0,806222560.0,2.784551998,3.42
Marshall Islands,MHL,2017,30450053.0,22766242.0,14.31588209,0.0
North Macedonia,MKD,2017,344938882.0,27449618.0,3.050648607,22.81
Mali,MLI,2017,885444663.1,155416517.7,5.762470376,1.494
Malta,MLT,2017,269545190.7,477225666.6,1.998215258,4.0
Myanmar,MMR,2017,2452869388.0,96325534.85,3.991690254,1.36
Montenegro,MNE,2017,522997313.5,70433308.39,10.76879049,16.08
Mongolia,MNG,2017,273364998.1,183097762.1,2.381052378,6.36
Northern Mariana Islands,MNP,2017,0.0,0.0,0.0,0.0
Mozambique,MOZ,2017,257936772.5,219143648.1,1.951246095,3.453
Mauritania,MRT,2017,77170265.83,53064260.45,1.134833694,10.34
Mauritius,MUS,2017,250243134.9,581452823.0,1.824793273,6.75
Malawi,MWI,2017,78880384.23,12174027.93,0.881981316,4.96
Malaysia,MYS,2017,1648944928.0,9393881494.0,0.516733904,3.41
Namibia,NAM,2017,48292447.47,68481234.35,0.374500767,21.656
New Caledonia,NCL,2017,0.0,0.0,0.0,12.275
Niger,NER,2017,264041277.6,169749529.4,2.360651612,0.542
Nigeria,NGA,2017,22037016832.0,275345845.1,5.864874818,4.729
Nicaragua,NIC,2017,1394700000.0,1600000.0,10.11686518,3.3
Netherlands,NLD,2017,2226489767.0,11319607523.0,0.267006934,4.84
Norway,NOR,2017,615776510.1,4025198596.0,0.153275358,4.16
Nepal,NPL,2017,6928133767.0,33435192.63,23.91354439,10.66
Nauru,NRU,2017,10346242.86,16371270.93,9.461095527,0.0
New Zealand,NZL,2017,538592709.7,849237896.5,0.260748676,4.74
Oman,OMN,2017,39011703.51,9815344603.0,0.048247956,2.573
Pakistan,PAK,2017,19856000000.0,120000000.0,5.853678041,3.913
Panama,PAN,2017,533355900.0,838408100.0,0.857448149,5.392
Peru,PER,2017,3051238954.0,122627493.5,1.446030314,3.69
Philippines,PHL,2017,32809770434.0,246211590.1,9.988339231,2.55
Palau,PLW,2017,2564000.0,19907000.0,0.897759104,0.0
Papua New Guinea,PNG,2017,4262316.573,268127167.6,0.018741474,2.478
Poland,POL,2017,7305000000.0,6345000000.0,1.392380146,4.89
Puerto Rico,PRI,2017,0.0,0.0,0.0,10.8
"Korea, Dem. People's Rep.",PRK,2017,0.0,0.0,0.0,2.86
Portugal,PRT,2017,490417613.2,300879613.5,0.221549657,8.87
Paraguay,PRY,2017,704079200.0,96603727.24,1.805464155,4.61
West Bank and Gaza,PSE,2017,2378923437.0,27462197.69,14.75026933,25.68
French Polynesia,PYF,2017,0.0,0.0,0.0,11.975
Qatar,QAT,2017,665934065.9,12759340659.0,0.413369146,0.14
Romania,ROU,2017,6555658959.0,389122476.3,3.119555983,4.93
Russian Federation,RUS,2017,8235000000.0,20610140000.0,0.52312307,5.21
Rwanda,RWA,2017,215292394.8,94286747.81,2.326772557,11.88
Saudi Arabia,SAU,2017,290774666.7,36118961653.0,0.040668087,5.89
Sudan,SDN,2017,212936009.9,124699657.9,0.164152281,17.501
Senegal,SEN,2017,2148911385.0,409389540.7,10.23458644,4.08
Singapore,SGP,2017,0.0,0.0,0.0,4.2
Solomon Islands,SLB,2017,16328761.33,54704347.2,1.110959517,0.698
Sierra Leone,SLE,2017,63556890.5,4073973.564,1.708774273,3.561
El Salvador,SLV,2017,4996353545.0,187453483.9,20.0020639,4.39
San Marino,SMR,2017,0.0,174826069.8,0.0,0.0
Somalia,SOM,2017,0.0,0.0,0.0,18.975
Serbia,SRB,2017,3589629282.0,273499587.5,8.125179667,13.48
South Sudan,SSD,2017,633830000.0,123080000.0,0.0,12.26
Suriname,SUR,2017,97912850.92,79784983.73,2.726102216,7.91
Slovak Republic,SVK,2017,2164333034.0,271335496.0,2.262764033,8.13
Slovenia,SVN,2017,501999475.6,251937300.9,1.033152446,6.56
Sweden,SWE,2017,3046806887.0,3337510465.0,0.563161053,6.72
Eswatini,SWZ,2017,144415393.6,19467166.59,3.279954643,22.731
Sint Maarten (Dutch part),SXM,2017,55055865.92,104312849.2,4.620253165,0.0
Seychelles,SYC,2017,21661247.93,67963501.04,1.415977656,0.0
Syrian Arab Republic,SYR,2017,0.0,0.0,0.0,8.747
Turks and Caicos Islands,TCA,2017,7717097.0,108948400.0,0.754827972,0.0
Chad,TCD,2017,0.0,0.0,0.0,1.127
Togo,TGO,2017,403610143.0,86322608.01,6.310873399,3.74
Thailand,THA,2017,6720117054.0,4396768858.0,1.472557627,0.83
Tajikistan,TJK,2017,2237179088.0,215552296.9,29.684971,6.949
Turkmenistan,TKM,2017,5000000.0,0.0,0.013183469,4.171
Timor-Leste,TLS,2017,87044514.13,265601245.9,5.454859222,4.749
Tonga,TON,2017,158602601.5,27134480.68,34.45079752,2.074
Trinidad and Tobago,TTO,2017,135092606.6,378969976.5,0.567671164,3.309
Tunisia,TUN,2017,1890325181.0,29263151.37,4.483318057,15.33
Tuvalu,TUV,2017,2742201.385,1101889.612,6.056552438,0.0
Tanzania,TZA,2017,402634721.8,114385281.8,0.75575299,2.168
Uganda,UGA,2017,1165739411.0,344724544.2,3.791703891,3.64
Ukraine,UKR,2017,12132000000.0,584000000.0,10.8233968,9.5
Uruguay,URY,2017,109381554.8,101050222.6,0.16826366,7.89
United States,USA,2017,6347000000.0,64114000000.0,0.032586591,4.36
Uzbekistan,UZB,2017,7130151739.0,174311760.0,11.48518012,5.83
St. Vincent and the Grenadines,VCT,2017,45689508.23,12273181.15,5.413198266,19.028
"Venezuela, RB",VEN,2017,0.0,0.0,0.0,5.05
British Virgin Islands,VGB,2017,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,2017,0.0,0.0,0.0,12.053
Vietnam,VNM,2017,15000000000.0,0.0,5.331368999,1.87
Vanuatu,VUT,2017,107404450.7,4852129.675,12.20419372,1.71
Samoa,WSM,2017,135726940.0,18966689.0,15.33907396,9.4
Kosovo,XKX,2017,1112078354.0,61995082.33,15.48689843,0.0
"Yemen, Rep.",YEM,2017,0.0,0.0,0.0,13.25
South Africa,ZAF,2017,873861160.6,1033489764.0,0.229090019,23.99
Zambia,ZMB,2017,93644095.26,121370620.7,0.361929112,8.52
Zimbabwe,ZWE,2017,1729883817.0,18574999.62,9.837330375,6.279
Aruba,ABW,2018,36920295.45,111650956.9,1.126928574,0.0
Afghanistan,AFG,2018,803546453.8,234618700.6,4.362628514,11.11
Angola,AGO,2018,1579247.15,681627015.5,0.002030065,9.522
Albania,ALB,2018,1458210056.0,114879336.9,9.621069257,12.3
Andorra,AND,2018,0.0,0.0,0.0,0.0
United Arab Emirates,ARE,2018,0.0,0.0,0.0,2.24
Argentina,ARG,2018,522441503.0,1010375536.0,0.099546817,9.22
Armenia,ARM,2018,1487814908.0,341262575.4,11.9427034,13.21
American Samoa,ASM,2018,0.0,0.0,0.0,0.0
Antigua and Barbuda,ATG,2018,32768265.32,54174267.55,2.04192861,0.0
Australia,AUS,2018,1867930551.0,7268447090.0,0.130783053,5.3
Austria,AUT,2018,3022591419.0,6206351379.0,0.664318693,4.85
Azerbaijan,AZE,2018,1225790000.0,579500000.0,2.601837175,4.94
Burundi,BDI,2018,48328631.78,19331789.25,1.811973393,1.017
Belgium,BEL,2018,12448569091.0,5611363725.0,2.29129219,5.95
Benin,BEN,2018,198742396.0,94458843.34,1.393470127,1.47
Burkina Faso,BFA,2018,455650092.2,208745502.4,2.867515379,4.69
Bangladesh,BGD,2018,15566241930.0,56932184.62,4.843575351,4.38
Bulgaria,BGR,2018,2408230000.0,195080000.0,3.626874145,5.21
Bahrain,BHR,2018,0.0,3268882979.0,0.0,1.185
"Bahamas, The",BHS,2018,0.0,210701450.4,0.0,10.0
Bosnia and Herzegovina,BIH,2018,2262876954.0,83628912.5,11.04702014,18.4
Belarus,BLR,2018,1445800000.0,159900000.0,2.408415736,4.76
